diameter
40
31
32
12
28
24
29
41
38
33
31
44
53
32
37
31
26
40
28
48
50
31
44
31
32
46
42
43
55
57
28
29
43
27
45
50
52
35
52
49
43
43
33
47
40
27
37
53
38
52
45
57
38
35
49
44
44
39
50
38
30
41
33
55
43
36
30
37
40
35
30
34
59
18
14
52
39
49
48
38
52
31
27
66
37
31
32
30
47
42
34
37
36
38
29
32
42
37
45
41
32
36
32
27
39
29
30
29
36
44
41
36
40
41
46
45
47
55
48
33
42
43
42
35
33
44
45
54
22
53
33
53
42
39
40
42
46
41
43
72
37
41
58
47
65
38
37
49
43
50
37
37
47
43
40
54
43
53
53
33
44
33
38
47
46
36
45
36
66
28
35
29
59
24
35
41
28
33
56
35
48
33
40
50
52
39
33
60
29
40
33
46
42
36
35
26
40
31
24
49
33
27
48
33
14
48
22
75
36
33
33
48
32
39
37
39
26
28
54
43
33
57
23
39
33
35
52
33
28
29
57
32
43
42
32
40
31
43
42
40
33
26
28
32
30
27
38
32
58
37
47
28
36
33
24
33
22
35
20
24
53
35
27
34
27
31
29
33
42
40
45
30
30
19
22
29
36
43
24
28
29
41
36
39
55
26
28
25
34
57
51
45
29
41
31
21
43
52
27
33
41
22
58
35
60
49
41
63
30
27
41
37
40
27
30
29
35
57
33
47
27
32
43
30
31
33
30
32
33
36
33
44
57
39
25
38
50
34
39
38
35
28
41
31
62
49
21
34
28
19
38
42
36
41
43
33
46
38
35
41
36
43
30
25
29
29
33
35
26
32
31
24
34
46
50
37
60
37
32
34
34
38
47
38
30
33
50
30
42
31
40
29
26
33
41
37
36
63
44
40
54
65
61
42
36
37
46
48
34
36
61
63
41
27
26
63
17
57
68
34
35
24
28
62
23
47
21
50
38
57
41
54
46
40
53
43
40
33
49
51
49
27
38
42
34
68
34
42
32
74
38
41
40
45
43
26
40
66
34
38
43
41
46
41
65
44
35
32
40
54
40
37
34
37
44
56
34
34
44
43
51
46
38
33
54
46
27
68
39
26
42
52
42
33
39
29
45
36
46
44
33
34
47
42
36
31
24
37
22
49
11
41
27
40
54
51
81
57
32
54
49
39
28
38
40
46
26
54
37
55
37
35
42
43
42
17
42
54
63
40
43
46
41
39
58
31
28
67
71
38
37
46
48
32
37
37
37
42
42
35
27
39
33
25
33
52
43
34
37
38
55
45
46
43
37
62
68
22
44
44
50
45
73
44
41
40
38
42
53
33
46
50
39
39
51
51
61
40
46
44
36
37
48
39
27
48
50
52
58
39
29
39
30
41
41
41
22
18
26
21
25
29
24
42
56
24
40
30
43
18
21
26
42
30
38
30
44
25
37
22
29
35
34
55
35
29
32
34
28
29
46
26
30
39
27
22
25
29
37
32
30
35
42
51
29
34
32
21
32
29
45
27
20
31
68
36
22
54
49
44
38
29
20
22
30
29
26
35
27
19
36
33
35
26
33
58
32
19
41
24
30
45
36
20
62
39
34
43
40
39
42
39
41
31
43
39
40
37
32
45
39
33
40
39
32
19
32
41
42
35
37
42
43
31
28
34
28
50
32
38
52
34
39
34
49
29
41
52
44
40
27
39
34
30
46
38
27
42
32
50
43
29
42
44
27
50
36
37
48
31
35
33
31
36
31
32
33
39
34
44
37
40
30
43
38
24
35
31
48
41
41
33
39
59
49
34
36
37
28
29
32
41
33
48
47
39
42
49
47
43
34
29
28
45
28
29
38
20
47
38
37
37
23
25
29
33
22
37
38
40
57
33
15
45
43
29
37
27
50
41
44
37
33
33
32
33
38
29
34
37
29
33
41
37
58
37
40
56
39
54
38
37
43
35
31
35
27
24
40
32
33
32
32
36
33
32
45
44
28
41
41
34
36
35
38
40
35
47
40
33
33
24
21
35
47
29
30
25
28
33
31
30
42
37
45
36
47
26
40
38
52
33
41
29
27
33
32
42
48
45
41
48
42
35
41
45
26
45
34
42
49
34
43
58
34
36
45
46
37
29
46
36
44
33
30
42
39
50
32
31
28
52
57
50
48
33
35
57
58
40
32
49
33
47
30
50
44
42
38
40
73
37
80
50
39
41
45
51
43
44
42
40
42
25
29
30
40
50
31
42
42
26
33
36
47
35
35
43
42
34
41
28
37
30
42
38
38
49
43
42
28
34
45
23
47
33
43
33
29
19
27
34
36
40
34
44
27
30
44
27
20
40
40
26
40
35
37
37
62
48
46
54
35
53
29
32
39
39
40
35
24
51
33
30
34
38
55
43
42
39
37
29
47
29
32
40
46
83
49
33
27
31
61
38
36
48
31
30
33
34
31
35
34
46
46
33
46
41
34
57
38
43
50
50
38
30
27
44
42
42
38
49
50
45
53
38
24
35
44
63
38
52
51
57
37
54
48
60
29
32
51
40
43
50
65
27
24
40
56
30
45
43
40
63
52
33
25
29
62
34
63
46
57
59
51
47
37
36
35
52
48
29
49
66
36
34
28
39
54
44
23
17
36
48
41
51
52
34
44
40
45
20
47
29
40
32
41
36
36
40
35
51
45
13
24
43
33
46
12
25
47
35
66
50
81
31
39
56
39
29
35
48
47
58
33
43
48
37
42
47
33
33
54
22
39
42
64
45
28
45
65
37
45
38
44
39
57
43
47
41
44
39
63
46
35
37
28
61
39
38
44
29
50
37
47
43
28
43
39
44
35
31
42
44
31
38
40
45
52
43
47
63
31
34
40
55
49
32
51
42
82
54
36
54
43
35
59
39
55
42
48
47
43
52
66
50
50
36
45
51
45
50
44
43
39
44
37
44
48
37
44
47
55
34
46
39
27
45
35
37
48
41
53
43
45
36
48
38
50
48
56
34
58
39
44
30
37
47
43
51
43
53
37
40
51
45
44
44
35
35
36
31
23
22
23
12
25
21
57
41
48
44
42
42
43
74
44
45
28
49
49
37
70
50
50
38
44
49
33
42
31
49
25
65
44
47
36
56
54
46
35
45
37
33
23
41
31
46
26
44
35
46
21
47
63
42
26
38
52
31
29
62
42
51
40
31
42
51
49
40
27
31
32
27
44
34
30
40
29
40
26
34
59
41
63
23
31
39
38
24
46
52
38
39
47
31
43
38
43
43
45
30
45
31
43
36
40
37
41
43
36
30
38
41
35
42
46
30
28
29
32
36
55
24
24
32
43
15
35
61
34
35
40
29
50
64
15
42
40
41
46
46
38
39
49
36
32
36
39
24
51
44
45
45
46
42
38
44
33
59
40
51
39
29
36
48
41
90
51
48
40
47
35
53
24
46
25
48
53
24
29
36
47
56
34
38
27
64
29
31
29
26
22
25
22
16
33
71
30
47
24
45
29
40
52
58
34
46
46
37
33
50
54
36
35
52
48
39
56
44
54
40
45
38
35
42
33
54
32
30
71
65
56
62
44
45
66
39
36
40
55
62
31
45
67
56
38
34
37
30
46
36
53
39
40
52
56
39
37
47
39
66
35
40
43
40
24
39
54
50
29
46
39
45
53
70
47
57
47
68
37
48
30
39
35
33
32
42
100
43
41
52
28
48
42
34
45
53
47
44
32
30
51
44
27
59
56
62
31
51
34
46
44
29
42
36
23
35
41
37
37
39
49
43
32
64
65
50
32
40
31
26
45
39
32
43
37
54
36
36
50
39
54
38
44
48
58
68
50
45
50
49
52
56
61
57
64
59
34
38
22
30
50
56
51
48
25
48
30
44
38
28
32
38
33
50
36
55
34
55
40
32
57
32
41
34
31
60
30
29
58
36
43
40
32
37
35
29
45
35
31
23
42
30
50
37
26
18
30
35
42
55
40
49
27
47
39
48
45
34
41
56
40
55
36
50
28
35
38
45
60
29
71
54
25
70
57
66
43
95
52
34
36
44
63
53
33
40
47
40
57
35
63
37
37
18
51
47
57
39
37
38
37
45
44
57
41
50
40
47
39
39
37
30
60
29
42
45
32
29
40
28
35
53
50
41
52
32
52
38
43
35
53
48
39
50
42
30
46
28
30
33
47
46
41
44
51
37
29
44
62
24
33
30
39
56
56
61
54
38
50
68
62
53
45
40
45
37
47
55
36
46
35
42
39
38
41
45
37
37
29
27
40
49
39
32
42
27
30
55
39
44
46
32
44
44
46
58
45
32
43
36
30
51
62
41
69
39
58
57
73
34
54
61
27
31
31
82
63
36
60
37
47
36
45
76
56
50
32
37
46
44
35
23
32
95
41
30
43
38
44
50
30
27
48
62
55
42
38
41
51
37
50
53
43
53
71
54
70
32
45
40
35
54
41
48
24
73
32
58
56
47
30
57
53
68
45
36
50
40
34
40
52
45
41
51
43
40
35
40
54
33
29
27
42
50
50
53
49
48
35
38
39
38
34
52
42
43
60
40
60
56
43
59
31
50
37
37
45
30
30
21
20
20
52
44
50
40
18
28
34
26
34
37
40
42
43
42
45
32
53
36
46
42
40
39
40
34
46
42
47
44
49
42
50
46
28
53
64
52
38
99
41
29
39
41
48
34
39
40
57
41
47
39
33
46
53
36
30
33
32
44
27
34
40
57
41
74
50
32
49
38
60
89
44
47
51
48
41
35
45
39
36
33
34
33
13
51
37
30
52
32
48
38
34
26
45
60
23
58
60
60
38
17
52
53
37
56
46
60
30
54
40
55
74
33
38
29
22
44
36
51
34
37
39
50
51
42
32
42
36
26
53
47
43
41
52
56
46
62
34
45
49
59
40
50
39
56
48
66
33
38
29
70
39
67
44
41
41
75
48
43
44
37
56
54
24
37
35
54
46
41
57
47
43
27
23
37
53
40
50
45
39
34
40
67
49
57
43
45
51
53
18
52
34
64
55
39
49
42
45
29
46
31
34
23
54
47
65
37
15
60
50
44
44
51
59
55
39
46
47
42
41
52
33
42
51
33
47
34
42
42
34
42
34
44
39
50
64
49
36
46
54
44
36
36
41
43
35
36
69
30
45
47
43
51
45
35
48
42
40
41
51
58
49
40
39
50
51
43
21
48
30
31
41
35
24
48
37
18
27
18
43
21
24
37
45
45
40
42
39
63
30
37
33
37
37
41
12
40
39
45
26
40
43
34
38
29
39
51
37
39
41
33
36
35
39
52
33
37
37
37
33
43
34
63
47
39
43
62
37
46
43
40
41
37
37
50
40
26
32
45
73
81
39
25
34
33
41
41
31
33
39
29
38
25
44
56
26
63
36
33
32
23
48
39
33
38
22
26
32
40
34
32
67
33
57
25
42
40
38
42
38
44
34
33
34
29
36
30
35
43
36
28
29
34
42
39
30
33
35
37
37
53
44
39
56
30
45
35
35
50
36
33
46
31
26
35
44
34
41
26
28
39
32
38
36
28
32
32
35
59
40
65
48
50
41
42
26
35
34
39
30
18
35
33
38
52
44
28
37
29
24
59
39
32
47
31
35
34
41
44
26
29
32
48
35
41
50
29
32
34
31
29
33
42
39
41
48
35
43
39
36
36
29
36
38
31
35
39
44
26
40
35
42
26
35
25
38
45
43
41
35
35
21
33
38
35
37
38
10
31
30
58
34
37
29
30
36
31
31
35
35
20
51
35
42
41
33
32
29
45
36
27
39
31
41
36
28
39
37
26
57
77
58
41
39
34
31
30
36
44
46
44
36
42
29
35
36
41
28
32
33
37
48
55
32
22
27
36
44
57
54
24
39
37
45
32
21
31
54
51
43
34
39
35
39
34
29
45
44
33
34
21
37
52
44
37
29
62
43
44
39
33
50
40
20
45
47
35
41
35
45
35
70
34
40
49
41
41
41
37
53
55
52
35
35
32
40
38
38
51
27
30
28
49
38
57
55
46
49
37
37
63
43
52
45
46
39
43
36
36
37
33
23
19
23
19
21
18
19
32
68
40
51
44
12
45
44
34
42
13
32
50
37
55
48
54
33
45
47
34
38
64
35
53
49
48
35
45
37
52
47
54
43
45
44
33
39
41
47
44
42
71
62
35
30
26
35
35
51
40
22
51
38
45
38
66
33
64
35
28
37
35
86
33
54
54
39
44
38
39
33
37
49
43
49
36
48
45
29
47
39
66
41
57
40
47
41
40
29
30
52
65
38
54
37
59
47
44
32
31
45
32
37
40
35
55
32
42
26
27
39
54
32
35
25
35
38
36
40
36
33
39
68
40
27
41
40
44
45
38
46
55
35
42
43
35
23
45
49
45
44
38
38
29
74
41
52
43
44
42
36
49
38
49
51
45
57
35
31
31
51
40
55
39
35
46
46
33
30
40
39
35
42
38
38
35
31
40
48
49
52
36
63
44
75
25
45
30
53
48
44
45
54
44
48
49
68
37
50
40
44
33
33
35
38
40
49
45
38
42
40
34
67
37
39
46
27
48
36
34
32
17
31
34
35
20
20
35
25
44
41
13
39
18
53
14
22
17
14
26
28
17
27
21
18
26
31
41
35
33
23
20
40
27
30
35
39
27
38
26
42
34
31
33
25
38
20
34
20
40
20
25
32
30
29
32
31
33
24
33
20
30
35
32
27
31
29
34
30
39
23
26
30
47
29
39
36
33
27
37
22
21
26
27
27
27
37
25
22
31
37
27
27
34
29
30
30
48
31
31
19
22
23
42
24
39
39
31
26
25
25
35
44
25
27
23
24
41
34
27
35
29
27
29
29
28
33
31
36
32
28
34
37
32
42
27
34
32
35
25
34
33
30
41
28
30
39
24
36
41
59
31
37
23
35
33
35
33
33
36
40
32
33
30
28
31
36
31
28
36
34
31
36
26
26
39
37
35
37
34
30
41
33
38
35
22
30
26
37
30
31
46
26
37
35
17
40
36
33
26
39
26
44
25
43
26
56
33
44
74
22
37
37
35
30
30
24
26
35
32
31
44
36
21
26
14
42
33
34
35
38
32
35
24
33
43
40
35
45
22
30
36
39
34
33
33
25
31
33
28
29
34
26
45
34
25
31
27
49
36
25
49
32
36
44
34
34
30
38
34
38
29
32
35
29
34
33
37
28
33
39
27
18
30
35
40
41
40
40
41
27
39
35
22
30
28
39
41
31
34
31
30
33
39
63
34
24
38
37
35
32
40
21
52
44
28
43
27
42
39
46
27
37
36
24
40
50
40
24
31
24
49
32
34
30
35
36
35
25
23
24
35
41
25
40
32
34
33
34
34
30
27
43
32
36
27
34
21
35
31
30
37
24
36
33
33
26
32
43
21
39
31
22
67
52
29
39
26
21
39
47
34
28
29
53
38
40
33
29
25
36
63
43
44
35
26
36
31
26
27
42
36
29
25
29
37
34
32
34
43
34
33
39
66
34
33
27
43
56
47
28
42
55
29
44
29
39
37
38
37
38
30
35
34
22
40
25
35
36
53
34
33
51
37
40
32
27
35
26
43
52
71
42
39
26
42
29
40
59
36
40
36
52
23
30
25
38
33
43
45
37
47
65
41
31
20
38
31
25
54
31
19
34
32
25
45
39
37
40
34
45
24
26
93
36
33
31
26
30
28
34
33
35
37
43
37
37
46
28
32
27
44
48
30
45
52
36
32
47
28
34
39
31
34
33
40
41
29
27
47
35
33
33
30
32
50
28
35
38
27
27
29
45
40
34
44
33
26
53
86
42
21
51
38
51
35
38
35
26
55
27
32
32
43
33
27
33
30
49
51
32
35
33
36
46
33
36
38
40
25
40
51
38
31
38
24
32
36
52
25
31
33
28
21
19
25
21
21
20
19
19
14
15
19
36
26
25
59
18
28
36
41
37
25
68
30
13
34
39
28
37
32
32
27
93
32
36
45
42
17
34
41
26
19
20
31
35
30
32
48
39
29
29
38
31
65
31
28
34
30
35
31
38
28
43
42
39
33
39
37
26
43
33
23
35
36
33
43
31
34
23
36
32
30
30
37
36
46
32
44
39
32
37
31
36
32
34
27
28
38
35
45
29
35
41
35
32
32
36
31
30
31
46
43
33
32
49
33
32
32
46
36
21
35
47
35
32
36
49
35
29
38
42
28
48
29
34
37
37
37
40
35
30
34
29
28
54
28
39
81
39
32
37
53
34
38
33
37
22
34
31
31
31
35
28
28
26
37
28
32
31
43
34
32
60
34
57
30
31
37
38
23
36
32
47
35
38
32
33
34
35
41
35
23
31
27
32
43
17
34
26
32
41
35
29
38
29
29
26
38
39
27
18
31
25
23
33
32
31
30
22
30
28
36
35
32
37
34
65
24
24
35
49
44
35
36
29
32
31
31
30
18
32
28
32
27
47
41
52
42
32
33
46
26
29
50
27
28
37
38
46
38
40
31
30
47
33
22
36
34
32
35
35
47
19
46
33
27
29
30
33
28
34
30
33
26
20
38
42
28
32
30
27
32
34
21
40
26
34
37
24
30
29
27
22
31
33
33
34
31
33
34
46
28
28
34
34
34
33
39
52
35
34
29
41
33
29
33
22
36
29
24
31
33
46
29
23
37
30
30
29
34
36
33
35
36
36
30
35
33
41
30
33
31
31
40
36
34
46
37
34
35
36
43
28
32
33
21
29
53
29
35
28
33
28
35
35
32
51
34
40
32
33
26
93
45
28
38
36
27
27
33
34
32
36
35
35
28
27
27
22
31
27
24
29
37
14
21
39
33
37
33
30
31
31
25
32
48
44
29
44
24
36
28
36
48
36
29
38
44
39
27
42
33
24
25
43
35
41
31
36
32
33
21
36
94
34
33
32
42
31
27
42
30
25
31
48
48
31
46
44
33
33
55
33
26
29
20
34
39
24
34
23
45
46
22
23
33
34
27
41
26
22
32
42
32
38
24
22
29
27
35
22
22
36
35
32
23
37
24
23
31
30
28
29
24
29
30
28
30
45
25
30
28
31
22
22
34
33
31
39
32
25
38
33
29
27
43
28
26
34
31
34
42
29
53
34
42
30
17
32
31
38
21
34
28
32
21
31
35
45
31
31
33
23
39
38
31
31
45
43
26
35
21
37
24
28
23
23
31
35
13
32
28
36
26
30
26
25
30
33
25
25
20
24
28
21
13
12
10
39
44
26
37
26
25
20
31
30
29
42
28
25
14
19
35
53
42
43
32
49
29
42
33
35
42
41
34
29
36
51
90
36
34
38
39
44
46
58
41
43
40
39
39
43
45
42
33
29
44
41
38
58
39
35
40
33
37
43
39
32
37
29
29
42
53
37
44
47
52
36
33
37
40
30
51
29
36
30
36
48
38
37
33
34
47
34
32
38
28
24
39
44
35
30
43
39
46
37
32
44
51
39
34
36
33
15
32
41
53
62
23
30
53
39
30
33
35
35
38
47
46
40
54
49
44
44
38
41
22
52
23
33
39
36
37
47
48
37
46
26
31
48
39
40
42
31
39
33
44
30
52
31
53
39
49
44
40
38
32
41
28
43
31
35
43
25
41
46
35
45
30
32
38
44
35
55
39
51
40
45
33
34
28
53
23
82
30
47
46
64
46
48
40
51
30
49
31
45
44
30
34
46
42
33
45
39
55
42
28
23
32
27
31
51
64
35
44
39
42
40
36
30
31
36
46
49
32
47
34
38
32
36
68
30
75
41
36
63
26
43
54
30
65
46
38
33
27
31
41
126
30
37
34
33
32
60
34
32
32
75
65
42
35
83
37
29
44
27
34
46
39
41
39
61
50
39
38
30
47
39
33
51
34
39
35
46
35
37
34
50
41
33
42
36
45
40
30
31
37
84
36
35
36
42
46
36
37
36
32
42
35
36
46
34
33
42
40
28
43
35
31
64
42
39
51
29
44
44
29
49
35
43
26
51
29
63
32
46
35
26
45
29
51
44
29
42
35
46
32
33
30
50
32
47
45
43
42
36
35
36
32
29
49
40
34
35
47
33
29
32
34
31
32
30
36
29
25
25
36
30
33
31
34
25
26
23
23
16
9
23
24
13
41
48
26
39
54
49
65
53
38
62
35
61
44
35
36
32
53
49
56
53
40
60
46
37
35
59
33
52
48
35
69
54
40
41
46
33
50
49
42
47
63
36
40
45
50
36
26
47
55
54
41
56
68
40
43
47
59
35
35
60
62
34
28
47
42
56
49
40
53
37
61
41
54
78
21
44
37
54
48
61
47
47
39
46
31
50
43
59
39
56
61
55
49
59
46
46
58
28
36
57
45
49
50
31
45
65
47
44
35
30
45
33
62
36
33
38
44
35
62
32
44
41
46
32
67
41
40
33
53
47
30
56
43
28
43
44
32
42
29
29
34
30
36
39
38
36
35
64
45
30
43
31
43
30
38
57
34
46
34
34
42
52
29
46
64
54
39
33
55
49
39
40
34
36
47
26
50
58
45
67
53
54
37
36
34
33
47
49
28
30
35
46
35
49
40
35
41
29
36
36
48
30
31
30
50
62
32
48
35
39
31
30
55
44
41
60
53
48
39
39
60
44
40
40
31
36
47
49
40
34
26
55
41
44
46
44
36
48
42
34
33
26
28
44
31
20
29
22
21
38
21
19
22
15
26
35
20
28
21
26
21
17
27
30
35
31
36
28
52
32
21
42
33
34
29
35
35
34
27
36
40
23
34
30
32
34
31
47
31
27
37
32
26
27
28
30
21
39
49
36
35
26
44
30
38
34
31
38
30
25
42
27
26
37
39
28
49
33
22
77
29
34
68
32
32
29
36
39
30
25
51
33
32
37
30
51
41
25
20
31
14
46
32
30
31
31
46
32
29
32
22
39
28
29
29
36
27
31
30
40
35
40
39
33
35
36
46
30
31
21
24
32
35
28
20
27
37
24
35
42
31
31
19
25
47
37
26
41
38
37
34
31
25
23
38
39
35
26
30
28
37
43
48
43
62
32
31
32
34
41
30
29
31
44
39
29
31
45
40
37
23
27
44
34
31
45
39
46
31
32
36
29
34
24
41
35
32
26
35
33
37
35
28
40
52
29
37
24
29
29
35
29
39
33
34
31
33
43
50
15
36
28
35
44
28
41
27
37
35
30
40
49
31
32
28
71
40
67
49
32
24
30
44
39
35
36
18
36
35
37
32
37
34
36
25
30
39
14
33
37
27
43
48
26
36
32
35
23
37
31
28
33
30
22
28
45
34
37
39
44
31
53
39
37
32
59
27
30
38
39
29
51
30
14
29
35
33
31
33
36
30
44
23
39
41
53
31
28
31
30
26
48
27
45
42
42
45
31
35
32
45
32
55
26
51
39
42
33
31
12
41
53
25
41
29
47
43
38
29
40
35
26
35
36
40
55
40
47
40
34
39
37
48
37
36
33
41
39
51
35
38
31
41
36
36
32
23
47
55
33
27
29
43
32
30
36
27
22
26
53
49
30
30
46
25
37
35
33
35
21
38
32
31
36
53
62
39
36
24
45
49
28
27
39
39
59
50
34
31
26
43
23
35
34
24
42
43
40
29
32
27
25
41
37
22
38
32
15
33
26
30
39
27
27
19
32
32
33
25
28
68
27
25
30
30
24
31
29
34
31
32
42
33
30
46
32
25
24
26
30
37
80
32
29
52
34
33
33
30
45
20
38
37
21
34
33
28
27
38
34
42
26
29
21
34
31
50
26
30
42
17
24
36
41
55
36
31
36
38
28
32
42
80
43
34
42
39
51
36
35
31
37
38
51
29
41
56
30
45
41
33
46
41
24
38
32
22
25
26
23
19
15
14
40
38
31
31
23
27
36
28
26
39
41
30
21
33
25
24
17
58
30
26
29
40
24
27
29
31
25
33
25
32
39
38
38
32
35
23
27
89
42
39
27
26
33
33
35
36
33
40
30
38
37
31
26
37
39
39
10
33
32
28
28
33
38
48
28
40
37
28
30
39
31
55
31
37
38
45
38
37
82
42
47
19
50
39
33
39
29
43
29
41
46
52
29
38
38
39
54
35
27
50
32
38
43
42
52
32
34
73
42
42
38
29
25
33
33
30
71
40
39
35
38
42
37
32
37
55
41
61
50
28
51
33
43
9
33
39
44
33
36
41
28
33
34
14
57
42
33
49
57
27
21
35
33
18
43
38
32
48
32
41
33
33
35
34
41
47
42
46
31
38
64
33
60
30
41
39
41
31
49
37
34
36
41
39
40
46
42
53
33
36
32
31
51
45
49
36
33
44
36
42
43
30
64
22
52
42
38
29
32
45
20
31
29
24
44
29
41
43
27
72
25
37
32
51
37
40
43
39
49
31
65
53
20
40
29
30
54
53
31
47
47
53
35
45
50
39
32
54
38
51
48
24
37
26
48
43
24
44
53
35
47
34
38
35
38
25
26
91
31
32
51
36
61
52
67
61
40
46
40
34
43
62
51
37
40
44
51
47
53
34
34
34
14
37
55
40
43
41
39
38
48
92
34
41
38
42
48
36
37
32
39
41
36
30
28
54
24
34
29
45
37
47
37
53
53
34
71
50
37
31
62
35
29
28
28
39
42
45
79
34
23
40
45
17
49
48
28
78
46
67
49
40
46
43
39
94
38
49
55
41
53
55
23
51
45
33
41
45
34
42
47
45
47
56
40
39
45
36
50
43
36
55
39
36
35
29
66
37
45
40
101
59
31
41
30
34
49
25
48
38
55
34
39
32
46
20
41
32
49
34
32
38
38
41
39
36
37
41
39
43
46
39
32
40
42
40
41
26
34
34
40
42
38
31
11
26
52
28
19
31
39
38
31
47
46
45
49
45
39
70
44
45
51
51
51
38
22
30
34
29
49
42
31
39
32
54
41
34
43
58
56
46
42
48
42
45
47
52
43
44
22
43
43
44
28
51
34
49
38
45
36
54
43
49
57
33
52
43
30
47
47
53
38
55
42
37
46
55
58
48
41
59
47
43
45
42
39
39
47
45
53
39
44
35
52
57
40
69
47
41
34
44
44
32
43
38
35
63
39
33
40
40
43
38
35
57
25
44
33
45
48
45
65
36
74
51
48
71
53
51
47
37
35
45
50
35
51
36
37
42
40
52
39
35
39
49
51
40
46
47
45
45
40
37
31
52
35
32
43
29
33
26
39
38
40
39
34
65
42
36
41
44
39
44
42
41
50
31
40
43
40
39
35
30
43
49
44
48
38
38
52
50
35
40
33
39
46
16
30
38
51
38
36
53
27
33
27
33
45
43
19
21
29
64
46
24
49
26
36
53
24
29
35
30
34
23
53
30
40
37
20
24
44
34
32
33
26
28
23
40
43
44
23
25
28
34
22
43
30
29
32
35
21
31
25
34
40
32
45
22
66
45
35
49
64
35
37
73
36
43
52
50
35
38
39
29
35
49
30
43
50
45
62
40
54
42
44
51
40
57
46
44
46
42
52
52
54
52
54
55
38
53
54
38
35
38
37
36
32
34
37
32
30
31
24
18
33
43
46
36
61
57
39
32
47
55
45
32
57
39
52
40
43
52
34
56
56
46
51
56
35
66
33
45
44
63
42
44
34
56
59
38
58
35
42
49
36
47
61
38
40
54
36
43
55
41
52
49
35
42
43
42
46
33
64
41
37
37
51
54
46
40
55
61
44
47
52
34
34
70
54
55
42
52
43
40
35
85
53
60
42
41
55
58
42
53
22
37
60
56
64
46
41
38
36
64
50
42
51
64
52
40
27
45
59
52
51
39
47
37
34
43
33
42
29
27
35
50
58
61
42
50
40
29
42
30
52
33
40
39
27
43
